COD UF,COD,NOME
43,4323408,Vila Maria
43,4323457,Vila Nova do Sul
43,4323507,Vista Alegre
43,4323606,Vista Alegre do Prata
43,4323705,Vista Gaúcha
43,4323754,Vitória das Missões
43,4323770,Westfalia
43,4323804,Xangri-Lá
50,5000203,Água Clara
50,5000252,Alcinópolis
50,5000609,Amambai
50,5000708,Anastácio
50,5000807,Anaurilândia
50,5000856,Angélica
50,5000906,Antônio João
50,5001003,Aparecida do Taboado
50,5001102,Aquidauana
50,5001243,Aral Moreira
50,5001508,Bandeirantes
50,5001904,Bataguassu
50,5002001,Batayporã
50,5002100,Bela Vista
50,5002159,Bodoquena
50,5002209,Bonito
50,5002308,Brasilândia
50,5002407,Caarapó
50,5002605,Camapuã
50,5002704,Campo Grande
50,5002803,Caracol
50,5002902,Cassilândia
50,5002951,Chapadão do Sul
50,5003108,Corguinho
50,5003157,Coronel Sapucaia
50,5003207,Corumbá
50,5003256,Costa Rica
50,5003306,Coxim
50,5003454,deodápolis
50,5003488,dois Irmãos do Buriti
50,5003504,douradina
50,5003702,dourados
50,5003751,Eldorado
50,5003801,Fátima do Sul
50,5003900,Figueirão
50,5004007,Glória de dourados
50,5004106,Guia Lopes da Laguna
50,5004304,Iguatemi
50,5004403,Inocência
50,5004502,Itaporã
50,5004601,Itaquiraí
50,5004700,Ivinhema
50,5004809,Japorã
50,5004908,Jaraguari
50,5005004,Jardim
50,5005103,Jateí
50,5005152,Juti
50,5005202,Ladário
50,5005251,Laguna Carapã
50,5005400,Maracaju
50,5005608,Miranda
50,5005681,Mundo Novo
50,5005707,Naviraí
50,5005806,Nioaque
50,5006002,Nova Alvorada do Sul
50,5006200,Nova Andradina
50,5006259,Novo Horizonte do Sul
50,5006275,Paraíso das Águas
50,5006309,Paranaíba
50,5006358,Paranhos
50,5006408,Pedro Gomes
50,5006606,Ponta Porã
50,5006903,Porto Murtinho
50,5007109,Ribas do Rio Pardo
50,5007208,Rio Brilhante
50,5007307,Rio Negro
50,5007406,Rio Verde de Mato Grosso
50,5007505,Rochedo
50,5007554,Santa Rita do Pardo
50,5007695,São Gabriel do Oeste
50,5007703,Sete Quedas
50,5007802,Selvíria
50,5007901,Sidrolândia
50,5007935,Sonora
50,5007950,Tacuru
50,5007976,Taquarussu
50,5008008,Terenos
50,5008305,Três Lagoas
50,5008404,Vicentina
51,5100102,Acorizal
51,5100201,Água Boa
51,5100250,Alta Floresta
51,5100300,Alto Araguaia
51,5100359,Alto Boa Vista
51,5100409,Alto Garças
51,5100508,Alto Paraguai
51,5100607,Alto Taquari
51,5100805,Apiacás
51,5101001,Araguaiana
51,5101209,Araguainha
51,5101258,Araputanga
51,5101308,Arenápolis
51,5101407,Aripuanã
51,5101605,Barão de Melgaço
51,5101704,Barra do Bugres
51,5101803,Barra do Garças
51,5101852,Bom Jesus do Araguaia
51,5101902,Brasnorte
51,5102504,Cáceres
51,5102603,Campinápolis
51,5102637,Campo Novo do Parecis
51,5102678,Campo Verde
51,5102686,Campos de Júlio
51,5102694,Canabrava do Norte
51,5102702,Canarana
51,5102793,Carlinda
51,5102850,Castanheira
51,5103007,Chapada dos Guimarães
51,5103056,Cláudia
51,5103106,Cocalinho
51,5103205,Colíder
51,5103254,Colniza
51,5103304,Comodoro
51,5103353,Confresa
51,5103361,Conquista D'oeste
51,5103379,Cotriguaçu
51,5103403,Cuiabá
51,5103437,Curvelândia
51,5103452,denise
51,5103502,Diamantino
51,5103601,dom Aquino
51,5103700,Feliz Natal
51,5103809,Figueirópolis D'oeste
51,5103858,Gaúcha do Norte
51,5103908,General Carneiro
51,5103957,Glória D'oeste
51,5104104,Guarantã do Norte
51,5104203,Guiratinga
51,5104500,Indiavaí
51,5104526,Ipiranga do Norte
51,5104542,Itanhangá
51,5104559,Itaúba
51,5104609,Itiquira
51,5104807,Jaciara
51,5104906,Jangada
51,5105002,Jauru
51,5105101,Juara
51,5105150,Juína
51,5105176,Juruena
51,5105200,Juscimeira
51,5105234,Lambari D'oeste
51,5105259,Lucas do Rio Verde
51,5105309,Luciara
51,5105507,Vila Bela da Santíssima Trindade
51,5105580,Marcelândia
51,5105606,Matupá
51,5105622,Mirassol D'oeste
51,5105903,Nobres
51,5106000,Nortelândia
51,5106109,Nossa Senhora do Livramento
51,5106158,Nova Bandeirantes
51,5106174,Nova Nazaré
51,5106182,Nova Lacerda
51,5106190,Nova Santa Helena
51,5106208,Nova Brasilândia
51,5106216,Nova Canaã do Norte
51,5106224,Nova Mutum
51,5106232,Nova Olímpia
51,5106240,Nova Ubiratã
51,5106257,Nova Xavantina
51,5106265,Novo Mundo
51,5106273,Novo Horizonte do Norte
51,5106281,Novo São Joaquim
51,5106299,Paranaíta
51,5106307,Paranatinga
51,5106315,Novo Santo Antônio
51,5106372,Pedra Preta
51,5106422,Peixoto de Azevedo
51,5106455,Planalto da Serra
51,5106505,Poconé
51,5106653,Pontal do Araguaia
51,5106703,Ponte Branca
51,5106752,Pontes E Lacerda
51,5106778,Porto Alegre do Norte
51,5106802,Porto dos Gaúchos
51,5106828,Porto Esperidião
51,5106851,Porto Estrela
51,5107008,Poxoréu
51,5107040,Primavera do Leste
51,5107065,Querência
51,5107107,São José dos Quatro Marcos
51,5107156,Reserva do Cabaçal
51,5107180,Ribeirão Cascalheira
51,5107198,Ribeirãozinho
51,5107206,Rio Branco
51,5107248,Santa Carmem
51,5107263,Santo Afonso
51,5107297,São José do Povo
51,5107305,São José do Rio Claro
51,5107354,São José do Xingu
51,5107404,São Pedro da Cipa
51,5107578,Rondolândia
51,5107602,Rondonópolis
51,5107701,Rosário Oeste
51,5107743,Santa Cruz do Xingu
51,5107750,Salto do Céu
51,5107768,Santa Rita do Trivelato
51,5107776,Santa Terezinha
51,5107792,Santo Antônio do Leste
51,5107800,Santo Antônio do Leverger
51,5107859,São Félix do Araguaia
51,5107875,Sapezal
51,5107883,Serra Nova dourada
51,5107909,Sinop
51,5107925,Sorriso
51,5107941,Tabaporã
51,5107958,Tangará da Serra
51,5108006,Tapurah
51,5108055,Terra Nova do Norte
51,5108105,Tesouro
51,5108204,Torixoréu
51,5108303,União do Sul
51,5108352,Vale de São domingos
51,5108402,Várzea Grande
51,5108501,Vera
51,5108600,Vila Rica
51,5108808,Nova Guarita
51,5108857,Nova Marilândia
51,5108907,Nova Maringá
51,5108956,Nova Monte Verde
52,5200050,Abadia de Goiás
52,5200100,Abadiânia
52,5200134,Acreúna
52,5200159,Adelândia
52,5200175,Água Fria de Goiás
52,5200209,Água Limpa
52,5200258,Águas Lindas de Goiás
52,5200308,Alexânia
52,5200506,Aloândia
52,5200555,Alto Horizonte
52,5200605,Alto Paraíso de Goiás
52,5200803,Alvorada do Norte
52,5200829,Amaralina
52,5200852,Americano do Brasil
52,5200902,Amorinópolis
52,5201108,Anápolis
52,5201207,Anhanguera
52,5201306,Anicuns
52,5201405,Aparecida de Goiânia
52,5201454,Aparecida do Rio doce
52,5201504,Aporé
52,5201603,Araçu
52,5201702,Aragarças
52,5201801,Aragoiânia
52,5202155,Araguapaz
52,5202353,Arenópolis
52,5202502,Aruanã
52,5202601,Aurilândia
52,5202809,Avelinópolis
52,5203104,Baliza
52,5203203,Barro Alto
52,5203302,Bela Vista de Goiás
52,5203401,Bom Jardim de Goiás
52,5203500,Bom Jesus de Goiás
52,5203559,Bonfinópolis
52,5203575,Bonópolis
52,5203609,Brazabrantes
52,5203807,Britânia
52,5203906,Buriti Alegre
52,5203939,Buriti de Goiás
52,5203962,Buritinópolis
52,5204003,Cabeceiras
52,5204102,Cachoeira Alta
52,5204201,Cachoeira de Goiás
52,5204250,Cachoeira dourada
52,5204300,Caçu
52,5204409,Caiapônia
52,5204508,Caldas Novas
52,5204557,Caldazinha
52,5204607,Campestre de Goiás
52,5204656,Campinaçu
52,5204706,Campinorte
52,5204805,Campo Alegre de Goiás
52,5204854,Campo Limpo de Goiás
52,5204904,Campos Belos
52,5204953,Campos Verdes
52,5205000,Carmo do Rio Verde
52,5205059,Castelândia
52,5205109,Catalão
52,5205208,Caturaí
52,5205307,Cavalcante
52,5205406,Ceres
52,5205455,Cezarina
52,5205471,Chapadão do Céu
52,5205497,Cidade Ocidental
52,5205513,Cocalzinho de Goiás
52,5205521,Colinas do Sul
52,5205703,Córrego do Ouro
52,5205802,Corumbá de Goiás
52,5205901,Corumbaíba
52,5206206,Cristalina
52,5206305,Cristianópolis
52,5206404,Crixás
52,5206503,Cromínia
52,5206602,Cumari
52,5206701,damianópolis
52,5206800,damolândia
52,5206909,davinópolis
52,5207105,Diorama
52,5207253,doverlândia
52,5207352,Edealina
52,5207402,Edéia
52,5207501,Estrela do Norte
52,5207535,Faina
52,5207600,Fazenda Nova
52,5207808,Firminópolis
52,5207907,Flores de Goiás
52,5208004,Formosa
52,5208103,Formoso
52,5208152,Gameleira de Goiás
52,5208301,Divinópolis de Goiás
52,5208400,Goianápolis
52,5208509,Goiandira
52,5208608,Goianésia
52,5208707,Goiânia
52,5208806,Goianira
52,5208905,Goiás
52,5209101,Goiatuba
52,5209150,Gouvelândia
52,5209200,Guapó
52,5209291,Guaraíta
52,5209408,Guarani de Goiás
52,5209457,Guarinos
52,5209606,Heitoraí
52,5209705,Hidrolândia
52,5209804,Hidrolina
52,5209903,Iaciara
52,5209937,Inaciolândia
52,5209952,Indiara
52,5210000,Inhumas
52,5210109,Ipameri
52,5210158,Ipiranga de Goiás
52,5210208,Iporá
52,5210307,Israelândia
52,5210406,Itaberaí
52,5210562,Itaguari
52,5210604,Itaguaru
52,5210802,Itajá
52,5210901,Itapaci
52,5211008,Itapirapuã
52,5211206,Itapuranga
52,5211305,Itarumã
52,5211404,Itauçu
52,5211503,Itumbiara
52,5211602,Ivolândia
52,5211701,Jandaia
52,5211800,Jaraguá
52,5211909,Jataí
52,5212006,Jaupaci
52,5212055,Jesúpolis
52,5212105,Joviânia
52,5212204,Jussara
52,5212253,Lagoa Santa
52,5212303,Leopoldo de Bulhões
52,5212501,Luziânia
52,5212600,Mairipotaba
52,5212709,Mambaí
52,5212808,Mara Rosa
52,5212907,Marzagão
52,5212956,Matrinchã
52,5213004,Maurilândia
52,5213053,Mimoso de Goiás
52,5213087,Minaçu
52,5213103,Mineiros
52,5213400,Moiporá
52,5213509,Monte Alegre de Goiás
52,5213707,Montes Claros de Goiás
52,5213756,Montividiu
52,5213772,Montividiu do Norte
52,5213806,Morrinhos
52,5213855,Morro Agudo de Goiás
52,5213905,Mossâmedes
52,5214002,Mozarlândia
52,5214051,Mundo Novo
52,5214101,Mutunópolis
52,5214408,Nazário
52,5214507,Nerópolis
52,5214606,Niquelândia
52,5214705,Nova América
52,5214804,Nova Aurora
52,5214838,Nova Crixás
52,5214861,Nova Glória
52,5214879,Nova Iguaçu de Goiás
52,5214903,Nova Roma
52,5215009,Nova Veneza
52,5215207,Novo Brasil
52,5215231,Novo Gama
52,5215256,Novo Planalto
52,5215306,Orizona
52,5215405,Ouro Verde de Goiás
52,5215504,Ouvidor
52,5215603,Padre Bernardo
52,5215652,Palestina de Goiás
52,5215702,Palmeiras de Goiás
52,5215801,Palmelo
52,5215900,Palminópolis
52,5216007,Panamá
52,5216304,Paranaiguara
52,5216403,Paraúna
52,5216452,Perolândia
52,5216809,Petrolina de Goiás
52,5216908,Pilar de Goiás
52,5217104,Piracanjuba
52,5217203,Piranhas
52,5217302,Pirenópolis
52,5217401,Pires do Rio
52,5217609,Planaltina
52,5217708,Pontalina
52,5218003,Porangatu
52,5218052,Porteirão
52,5218102,Portelândia
52,5218300,Posse
52,5218391,Professor Jamil
52,5218508,Quirinópolis
52,5218607,Rialma
52,5218706,Rianápolis
52,5218789,Rio Quente
52,5218805,Rio Verde
52,5218904,Rubiataba
52,5219001,Sanclerlândia
52,5219100,Santa Bárbara de Goiás
52,5219209,Santa Cruz de Goiás
52,5219258,Santa Fé de Goiás
52,5219308,Santa Helena de Goiás
52,5219357,Santa Isabel
52,5219407,Santa Rita do Araguaia
52,5219456,Santa Rita do Novo destino
52,5219506,Santa Rosa de Goiás
52,5219605,Santa Tereza de Goiás
52,5219704,Santa Terezinha de Goiás
52,5219712,Santo Antônio da Barra
52,5219738,Santo Antônio de Goiás
52,5219753,Santo Antônio do descoberto
52,5219803,São domingos
52,5219902,São Francisco de Goiás
52,5220009,São João D'aliança
52,5220058,São João da Paraúna
52,5220108,São Luís de Montes Belos
52,5220157,São Luíz do Norte
52,5220207,São Miguel do Araguaia
52,5220264,São Miguel do Passa Quatro
52,5220280,São Patrício
52,5220405,São Simão
52,5220454,Senador Canedo
52,5220504,Serranópolis
52,5220603,Silvânia
52,5220686,Simolândia
52,5220702,Sítio D'abadia
52,5221007,Taquaral de Goiás
52,5221080,Teresina de Goiás
52,5221197,Terezópolis de Goiás
52,5221304,Três Ranchos
52,5221403,Trindade
52,5221452,Trombas
52,5221502,Turvânia
52,5221551,Turvelândia
52,5221577,Uirapuru
52,5221601,Uruaçu
52,5221700,Uruana
52,5221809,Urutaí
52,5221858,Valparaíso de Goiás
52,5221908,Varjão
52,5222005,Vianópolis
52,5222054,Vicentinópolis
52,5222203,Vila Boa
52,5222302,Vila Propício
53,5300108,Brasília
